,Index,Publishing Year,Title,Author,Author Rating,Book Average Rating,Book Ratings Count,Genre,Gross Sales,Publisher Revenue,Sale Price,Sales Rank,Publisher,Units Sold
160,160.0,1999,On Writing: A Memoir of the Craft,Stephen King,Intermediate,4.31,131481.0,genre fiction,1943.5,0.0,2.99,170.0,"Amazon Digital Services,  Inc.",650.0
161,161.0,2008,Firefly Lane,Kristin Hannah,Intermediate,4.04,121966.0,genre fiction,3218.55,0.0,4.99,171.0,"Amazon Digital Services,  Inc.",645.0
162,162.0,1987,Sphere,Michael Crichton,Intermediate,3.77,128244.0,genre fiction,4473.6,2684.16,6.99,172.0,Random House LLC,640.0
163,163.0,2008,Love the One You're With,Emily Giffin,Intermediate,3.7,124812.0,genre fiction,5663.7,3398.22,8.99,174.0,Simon and Schuster Digital Sales Inc,630.0
164,164.0,2014,The Silkworm,"Robert Galbraith, J.K. Rowling",Intermediate,4.03,120008.0,genre fiction,608.85,0.0,0.99,177.0,"Amazon Digital Services,  Inc.",615.0
165,165.0,1985,The Vampire Lestat,Anne Rice,Intermediate,4.05,141299.0,genre fiction,603.9,362.34,0.99,178.0,"Amazon Digital Services,  Inc.",610.0
166,166.0,2011,State of Wonder,Ann Patchett,Intermediate,3.85,124837.0,genre fiction,1210.0,0.0,2.0,179.0,"Amazon Digital Services,  Inc.",605.0
167,167.0,2008,The Silver Linings Playbook,Matthew Quick,Intermediate,4.0,110939.0,genre fiction,594.0,0.0,0.99,180.0,"Amazon Digital Services,  Inc.",600.0
168,168.0,1869,Vingt Mille Lieues Sous les Mers,"Jules Verne, Anthony Bonner",Intermediate,3.86,121112.0,genre fiction,3540.25,0.0,5.95,181.0,"Amazon Digital Services,  Inc.",595.0
169,169.0,2005,The Constant Princess,Philippa Gregory,Intermediate,3.88,124786.0,genre fiction,3564.05,2138.43,5.99,181.0,Penguin Group (USA) LLC,595.0
170,170.0,1925,Mrs Dalloway,"Virginia Woolf, Maureen Howard",Intermediate,3.78,136327.0,genre fiction,1174.1,704.46,1.99,182.0,"Amazon Digital Services,  Inc.",590.0
171,171.0,2009,HundraÃ¥ringen som klev ut genom fÃ¶nstret och fÃ¶rsvann,"Jonas Jonasson, Rod Bradbury",Intermediate,3.81,92275.0,genre fiction,5200.65,3120.39,8.89,183.0,Macmillan,585.0
172,172.0,1998,Bag of Bones,Stephen King,Intermediate,3.87,131004.0,genre fiction,569.25,0.0,0.99,185.0,"Amazon Digital Services,  Inc.",575.0
173,173.0,1985,The Cider House Rules,John Irving,Intermediate,4.1,124876.0,genre fiction,1134.3,0.0,1.99,186.0,"Amazon Digital Services,  Inc.",570.0
174,174.0,1984,Thinner,"Richard Bachman, Stephen King",Intermediate,3.66,130219.0,genre fiction,1659.45,0.0,2.99,189.0,"Amazon Digital Services,  Inc.",555.0
175,175.0,1872,Le tour du monde en quatre-vingts jours,"Jules Verne, Michael Glencross, Brian W. Aldiss",Intermediate,3.9,117108.0,genre fiction,4434.45,2660.67,7.99,189.0,Penguin Group (USA) LLC,555.0
176,176.0,1994,Walk Two Moons,Sharon Creech,Intermediate,3.95,129350.0,nonfiction,544.5,326.7,0.99,190.0,"Amazon Digital Services,  Inc.",550.0
177,177.0,2003,Onze minutos,"Paulo Coelho, Margaret Jull Costa",Intermediate,3.69,102206.0,genre fiction,534.6,0.0,0.99,192.0,"Amazon Digital Services,  Inc.",540.0
178,178.0,1953,Nine Stories,J.D. Salinger,Intermediate,4.19,105138.0,genre fiction,2154.6,0.0,3.99,192.0,"Amazon Digital Services,  Inc.",540.0
179,179.0,2005,"Julie & Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",Julie Powell,Intermediate,3.67,121373.0,nonfiction,1599.65,959.79,2.99,193.0,Random House LLC,535.0
180,180.0,2007,Unwind,Neal Shusterman,Intermediate,4.18,143892.0,genre fiction,524.7,314.82,0.99,194.0,Macmillan,530.0
181,181.0,1996,"Drums of Autumn (Outlander, #4)",Diana Gabaldon,Intermediate,4.34,123736.0,nonfiction,1024.85,614.91,1.99,197.0,"Amazon Digital Services,  Inc.",515.0
182,182.0,2013,Prodigy,Marie Lu,Intermediate,4.29,149702.0,genre fiction,1524.9,0.0,2.99,198.0,"Amazon Digital Services,  Inc.",510.0
183,183.0,1603,The Tragedie of King Lear,William Shakespeare,Intermediate,3.89,135448.0,genre fiction,2014.95,1208.97,3.99,199.0,"Amazon Digital Services,  Inc.",505.0
184,184.0,1949,Death of a Salesman,Arthur Miller,Novice,3.49,132061.0,genre fiction,5433.18,3259.908,10.91,201.0,Penguin Group (USA) LLC,498.0
185,185.0,2007,The Choice,Nicholas Sparks,Intermediate,3.99,93479.0,genre fiction,1483.04,0.0,2.99,202.0,"Amazon Digital Services,  Inc.",496.0
187,187.0,1929,The Sound and the Fury,William Faulkner,Intermediate,3.86,124665.0,genre fiction,2445.1,1467.06,4.99,206.0,Hachette Book Group,490.0
188,188.0,2005,A New Earth: Awakening to Your Life's Purpose,Eckhart Tolle,Intermediate,4.02,106211.0,genre fiction,483.12,289.872,0.99,207.0,"Amazon Digital Services,  Inc.",488.0
189,189.0,2002,BLEACHâ€•ãƒ–ãƒªãƒ¼ãƒâ€•ã€€1,Tite Kubo,Intermediate,4.21,120004.0,fiction,2605.92,1563.552,5.34,207.0,Penguin Group (USA) LLC,488.0
191,191.0,1992,The Shadow Rising ,Robert Jordan,Intermediate,4.21,122524.0,nonfiction,2057.58,1234.548,4.26,210.0,HarperCollins Publishers,483.0
192,192.0,2003,Shantaram,Gregory David Roberts,Intermediate,4.26,95213.0,genre fiction,476.19,0.0,0.99,211.0,"Amazon Digital Services,  Inc.",481.0
193,193.0,2008,From Dead to Worse,Charlaine Harris,Intermediate,4.01,151095.0,genre fiction,475.2,285.12,0.99,212.0,"Amazon Digital Services,  Inc.",480.0
194,194.0,1991,The Waste Lands,"Stephen King, Ned Dameron",Intermediate,4.24,117483.0,genre fiction,1429.22,0.0,2.99,213.0,"Amazon Digital Services,  Inc.",478.0
195,195.0,1997,The Bone Collector,Jeffery Deaver,Intermediate,4.18,120541.0,genre fiction,5253.22,3151.932,10.99,213.0,Random House LLC,478.0
196,196.0,1995,Der Vorleser,"Bernhard Schlink, Carol Brown Janeway",Intermediate,3.73,119911.0,genre fiction,1423.24,0.0,2.99,214.0,"Amazon Digital Services,  Inc.",476.0
197,197.0,1967,"Brown Bear, Brown Bear, What Do You See?","Bill Martin Jr., Eric Carle",Intermediate,4.19,125668.0,genre fiction,2375.24,1425.144,4.99,214.0,Hachette Book Group,476.0
198,198.0,1989,Hyperion,Dan Simmons,Intermediate,4.21,122225.0,genre fiction,470.25,0.0,0.99,215.0,"Amazon Digital Services,  Inc.",475.0
199,199.0,1947,The Pearl of the World,John Steinbeck,Novice,3.41,133264.0,genre fiction,470.25,282.15,0.99,215.0,"Amazon Digital Services,  Inc.",475.0
200,200.0,1971,The Exorcist,William Peter Blatty,Intermediate,4.14,124467.0,genre fiction,1399.32,0.0,2.99,219.0,"Amazon Digital Services,  Inc.",468.0
201,201.0,2009,The Short Second Life of Bree Tanner,Stephenie Meyer,Intermediate,3.51,145874.0,genre fiction,461.34,0.0,0.99,220.0,"Amazon Digital Services,  Inc.",466.0
202,202.0,1994,Snow Falling on Cedars,David Guterson,Intermediate,3.8,131945.0,genre fiction,1393.34,0.0,2.99,220.0,"Amazon Digital Services,  Inc.",466.0
203,203.0,1976,Roots,Alex Haley,Famous,4.42,118951.0,genre fiction,460.35,276.21,0.99,221.0,Macmillan,465.0
204,204.0,1988,Batman: The Killing Joke ,"Alan Moore, Brian Bolland, Tim Sale",Intermediate,4.36,113855.0,genre fiction,455.4,273.24,0.99,224.0,Random House LLC,460.0
205,205.0,1952,Invisible Man,Ralph Ellison,Intermediate,3.84,123073.0,genre fiction,455.4,0.0,0.99,224.0,"Amazon Digital Services,  Inc.",460.0
206,206.0,2007,A Long Way Gone. Memoirs of a Boy Soldier,Ishmael Beah,Intermediate,4.14,116260.0,genre fiction,3643.44,0.0,7.99,226.0,"Amazon Digital Services,  Inc.",456.0
208,208.0,1982,Different Seasons,Stephen King,Intermediate,4.34,105961.0,genre fiction,5000.45,3000.27,10.99,227.0,Simon and Schuster Digital Sales Inc,455.0
211,211.0,2012,Wool Omnibus,Hugh Howey,Intermediate,4.24,81982.0,genre fiction,2250.49,1350.294,4.99,229.0,Penguin Group (USA) LLC,451.0
212,212.0,2002,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,Intermediate,4.26,118576.0,genre fiction,4792.5,2875.5,10.65,230.0,Random House LLC,450.0
213,213.0,1997,The Power of Now,Eckhart Tolle,Intermediate,4.1,104549.0,genre fiction,4771.2,2862.72,10.65,231.0,Penguin Group (USA) LLC,448.0
214,214.0,2012,Let's Pretend This Never Happened (A Mostly True Memoir),Jenny  Lawson,Intermediate,3.9,118475.0,genre fiction,443.52,266.112,0.99,231.0,"Amazon Digital Services,  Inc.",448.0
215,215.0,2006,The Lies of Locke Lamora,Scott Lynch,Intermediate,4.3,118751.0,genre fiction,1324.57,794.742,2.99,234.0,Simon and Schuster Digital Sales Inc,443.0
216,216.0,1995,Sabriel,Garth Nix,Intermediate,4.17,137047.0,genre fiction,8811.18,5286.708,19.98,235.0,Random House LLC,441.0
217,217.0,2009,Dead and Gone,Charlaine Harris,Intermediate,4.01,145157.0,genre fiction,2175.64,1305.384,4.99,238.0,Random House LLC,436.0
218,218.0,2013,The Storyteller,Jodi Picoult,Intermediate,4.26,109313.0,genre fiction,430.65,0.0,0.99,239.0,"Amazon Digital Services,  Inc.",435.0
219,219.0,2011,Obsidian,Jennifer L. Armentrout,Intermediate,4.23,164832.0,genre fiction,5191.67,3115.002,11.99,240.0,Penguin Group (USA) LLC,433.0
220,220.0,1982,"Life, the Universe and Everything",Douglas Adams,Intermediate,4.19,131562.0,genre fiction,2593.67,1556.202,5.99,240.0,Hachette Book Group,433.0
221,221.0,2013,Crown of Midnight,Sarah J. Maas,Famous,4.49,160485.0,genre fiction,426.69,256.014,0.99,241.0,"Amazon Digital Services,  Inc.",431.0
222,222.0,2004,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",Bryan Lee O'Malley,Intermediate,4.18,126864.0,genre fiction,425.7,255.42,0.99,242.0,Random House LLC,430.0
223,223.0,2008,Half Broke Horses: A True Life Novel,Jeannette Walls,Intermediate,4.05,110597.0,genre fiction,5107.74,3064.644,11.99,244.0,Penguin Group (USA) LLC,426.0
224,224.0,1987,Mort,Terry Pratchett,Intermediate,4.22,128450.0,genre fiction,3821.22,2292.732,8.97,244.0,"Amazon Digital Services,  Inc.",426.0
225,225.0,2010,"The Iron King (The Iron Fey, #1) ",Julie Kagawa,Intermediate,3.92,158063.0,genre fiction,420.75,252.45,0.99,245.0,Macmillan,425.0
226,226.0,1985,Lonesome Dove,Larry McMurtry,Famous,4.47,111498.0,genre fiction,1687.77,0.0,3.99,246.0,"Amazon Digital Services,  Inc.",423.0
227,227.0,2003,Stiff: The Curious Lives of Human Cadavers,Mary Roach,Intermediate,4.05,122502.0,nonfiction,4473.0,2683.8,10.65,248.0,Random House LLC,420.0
228,228.0,2011,Bloodlines,Richelle Mead,Intermediate,4.22,140599.0,genre fiction,413.82,248.292,0.99,249.0,Macmillan,418.0
229,229.0,1998,Ender's Shadow,Orson Scott Card,Intermediate,4.3,115521.0,nonfiction,411.84,0.0,0.99,250.0,"Amazon Digital Services,  Inc.",416.0
230,230.0,2009,Twenties Girl,Sophie Kinsella,Intermediate,3.82,119105.0,genre fiction,2070.85,1242.51,4.99,251.0,Random House LLC,415.0
231,231.0,1982,Schindler's Ark,Thomas Keneally,Intermediate,4.34,108338.0,genre fiction,2537.9,1522.74,6.19,254.0,"Amazon Digital Services,  Inc.",410.0
232,232.0,1970,The Bluest Eye,Toni Morrison,Intermediate,3.99,109944.0,genre fiction,1219.92,0.0,2.99,255.0,"Amazon Digital Services,  Inc.",408.0
233,233.0,2009,The White Queen,Philippa Gregory,Intermediate,3.9,119739.0,genre fiction,1685.04,1011.024,4.13,255.0,"Amazon Digital Services,  Inc.",408.0
234,234.0,1965,The Autobiography of Malcolm X,"Malcolm X, Alex Haley",Intermediate,4.29,124805.0,nonfiction,2025.94,1215.564,4.99,256.0,Random House LLC,406.0
235,235.0,1989,Preludes & Nocturnes,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",Intermediate,4.3,122540.0,nonfiction,2251.8,1351.08,5.56,257.0,"Amazon Digital Services,  Inc.",405.0
236,236.0,1999,Seabiscuit,Laura Hillenbrand,Intermediate,4.2,111497.0,genre fiction,1007.5,604.5,2.5,258.0,HarperCollins Publishers,403.0
237,237.0,2003,Shutter Island,Dennis Lehane,Intermediate,4.07,113718.0,genre fiction,4270.65,2562.39,10.65,259.0,Penguin Group (USA) LLC,401.0
238,238.0,1894,The Complete Sherlock Holmes,Arthur Conan Doyle,Famous,4.5,109754.0,genre fiction,3180.02,1908.012,7.99,261.0,Penguin Group (USA) LLC,398.0
240,240.0,2011,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Erik Larson,Intermediate,3.81,110481.0,genre fiction,392.04,235.224,0.99,262.0,"Amazon Digital Services,  Inc.",396.0
243,243.0,2014,Cress,Marissa Meyer,Famous,4.46,162069.0,nonfiction,1154.14,692.484,2.99,268.0,Macmillan,386.0
244,244.0,2010,Just Kids,Patti Smith,Intermediate,4.14,106542.0,genre fiction,766.15,459.69,1.99,269.0,Random House LLC,385.0
246,246.0,2001,Jemima J,Jane Green,Intermediate,3.62,101436.0,genre fiction,758.19,0.0,1.99,271.0,"Amazon Digital Services,  Inc.",381.0
247,247.0,1831,Notre-Dame de Paris,"Victor Hugo, Walter J. Cobb",Intermediate,3.97,119851.0,nonfiction,3013.71,1808.226,7.91,271.0,"Amazon Digital Services,  Inc.",381.0
248,248.0,1996,A Fine Balance,Rohinton Mistry,Intermediate,4.34,99252.0,genre fiction,1136.2,681.72,2.99,272.0,Simon and Schuster Digital Sales Inc,380.0
249,249.0,1987,Calvin and Hobbes,"Bill Watterson, G.B. Trudeau",Famous,4.61,117788.0,nonfiction,1886.22,1131.732,4.99,273.0,Penguin Group (USA) LLC,378.0
250,250.0,2006,Specials,Scott Westerfeld,Intermediate,3.77,139168.0,genre fiction,1124.24,674.544,2.99,274.0,"Amazon Digital Services,  Inc.",376.0
251,251.0,1899,The Awakening,Kate Chopin,Intermediate,3.63,125474.0,genre fiction,371.25,0.0,0.99,275.0,"Amazon Digital Services,  Inc.",375.0
252,252.0,2009,Hunted,"P.C. Cast, Kristin Cast",Intermediate,3.93,138103.0,genre fiction,1871.25,1122.75,4.99,275.0,Random House LLC,375.0
253,253.0,2006,For One More Day,Mitch Albom,Intermediate,4.09,102193.0,genre fiction,1488.27,0.0,3.99,276.0,"Amazon Digital Services,  Inc.",373.0
254,254.0,1989,Clear and Present Danger,Tom Clancy,Intermediate,4.08,105317.0,genre fiction,1115.27,669.162,2.99,276.0,Hachette Book Group,373.0
255,255.0,1996,Falling Up,Shel Silverstein,Intermediate,4.33,111779.0,genre fiction,366.3,0.0,0.99,278.0,"Amazon Digital Services,  Inc.",370.0
257,257.0,1993,Trainspotting,"Irvine Welsh, Eric Lindor Fall",Intermediate,4.07,59453.0,genre fiction,1100.32,660.192,2.99,279.0,Random House LLC,368.0
258,258.0,1952,Foundation and Empire,Isaac Asimov,Intermediate,4.2,105595.0,genre fiction,1094.34,0.0,2.99,280.0,"Amazon Digital Services,  Inc.",366.0
260,260.0,2010,House Rules,Jodi Picoult,Intermediate,4.01,111239.0,nonfiction,4084.35,2450.61,11.19,281.0,HarperCollins Publishers,365.0
261,261.0,1812,BrÃ¼der Grimm: Kinder- und HausmÃ¤rchen,"Jacob Grimm, Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt, James Stern",Intermediate,4.31,116324.0,genre fiction,1811.37,0.0,4.99,282.0,"Amazon Digital Services,  Inc.",363.0
262,262.0,1967,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,Intermediate,4.15,134537.0,genre fiction,1085.37,651.222,2.99,282.0,"Amazon Digital Services,  Inc.",363.0
263,263.0,2013,Doctor Sleep,Stephen King,Intermediate,4.1,95276.0,genre fiction,357.39,214.434,0.99,283.0,"Amazon Digital Services,  Inc.",361.0
264,264.0,1998,About a Boy,Nick Hornby,Intermediate,3.79,101999.0,genre fiction,1079.39,647.634,2.99,283.0,Penguin Group (USA) LLC,361.0
265,265.0,2012,On Dublin Street,Samantha Young,Intermediate,4.24,136761.0,nonfiction,3905.78,2343.468,10.91,285.0,Random House LLC,358.0
266,266.0,2008,Crazy Love: Overwhelmed by a Relentless God,"Francis Chan, Danae Yankoski, Chris Tomlin",Intermediate,4.15,106351.0,genre fiction,1064.44,638.664,2.99,286.0,Macmillan,356.0
269,269.0,1902,The Story of My Life,Helen Keller,Intermediate,4.07,107313.0,nonfiction,347.49,208.494,0.99,289.0,"Amazon Digital Services,  Inc.",351.0
